time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0
33.333333333333336
66.66666666666667
100.0
133.33333333333334
166.66666666666669
200.00000000000003
233.33333333333337
266.6666666666667
300.0
333.3333333333333
366.66666666666663
399.99999999999994
433.33333333333326
466.6666666666666
499.9999999999999
533.3333333333333
566.6666666666666
600.0
633.3333333333334
666.6666666666667
700.0000000000001
733.3333333333335
766.6666666666669
800.0000000000002,0.418811559677124,0.8050461411476135,-2.4850456270542054e-07,0.4700878858566284,0.7684500813484192,-0.006247484125196934,0.5119554996490479,0.7761713862419128,-0.010338685475289822,0.5374690294265747,0.8084208965301514,-0.015632783994078636,0.5498173236846924,0.8322415351867676,-0.018776794895529747,0.5278105139732361,0.8341902494430542,0.0020100767724215984,0.5720231533050537,0.8436177372932434,-0.00896614883095026,0.5586739778518677,0.8187128305435181,-0.017965786159038544,0.5374725461006165,0.8135055303573608,-0.02240334264934063,0.5169816017150879,0.8539733290672302,0.0008266131626442075,0.5566757917404175,0.8577863574028015,-0.0076636639423668385,0.5467057824134827,0.8343624472618103,-0.012611167505383492,0.5288886427879333,0.8322175741195679,-0.014673496596515179,0.5039568543434143,0.8657060265541077,-0.0022387728095054626,0.5372551083564758,0.8626208305358887,-0.008677005767822266,0.5284861922264099,0.8403106927871704,-0.00637057377025485,0.5125523209571838,0.8365046381950378,-0.0034688711166381836,0.49131596088409424,0.8706821799278259,-0.006187568884342909,0.5185095071792603,0.8657994866371155,-0.0057441783137619495,0.51255202293396,0.8478553295135498,0.001039316295646131,0.5008163452148438,0.8447356224060059,0.006633825600147247
833.3333333333336,0.4191243350505829,0.8046875596046448,-2.2529616217070725e-07,0.4667161703109741,0.7666850090026855,-0.0033858297392725945,0.5058855414390564,0.7735977172851562,-0.004527784883975983,0.5340814590454102,0.8009623289108276,-0.006673502270132303,0.551422655582428,0.8181154727935791,-0.00666007399559021,0.5148965120315552,0.8263991475105286,0.002909738104790449,0.5621787905693054,0.8413548469543457,-0.0045235236175358295,0.5558931827545166,0.815015971660614,-0.010280271992087364,0.5362498760223389,0.8057423830032349,-0.012422554194927216,0.5092658996582031,0.8469230532646179,0.002327817492187023,0.5545543432235718,0.8529571890830994,-0.003327632322907448,0.549752414226532,0.8292809128761292,-0.006538409739732742,0.5313146114349365,0.8235948085784912,-0.00740425568073988,0.5027773976325989,0.8585764169692993,0.0005770319839939475,0.5440221428871155,0.8596009016036987,-0.004207180347293615,0.5394322276115417,0.8376888632774353,-0.002426921157166362,0.5223385691642761,0.8304829001426697,-7.717440894339234e-05,0.4972154200077057,0.8629123568534851,-0.0015968388179317117,0.5289357304573059,0.8619008660316467,-0.002566905692219734,0.5257434248924255,0.8458150029182434,0.0019233895000070333,0.5122173428535461,0.839944064617157,0.006107625085860491
866.666666666667,0.4222816824913025,0.781572699546814,-1.5247020712649828e-07,0.46747973561286926,0.7390910387039185,-0.011397317983210087,0.5080105066299438,0.748225212097168,-0.011942217126488686,0.5362071990966797,0.7778475284576416,-0.010037689469754696,0.553029477596283,0.7929362058639526,-0.005133188795298338,0.5110001564025879,0.8027320504188538,-0.005378026980906725,0.5569067597389221,0.8258880972862244,-0.008031823672354221,0.5565811991691589,0.7957718968391418,-0.008869191631674767,0.5417371988296509,0.784437894821167,-0.008069854229688644,0.502777636051178,0.8248867392539978,0.0014120363630354404,0.5464510917663574,0.8323822617530823,0.0009867182234302163,0.5468099117279053,0.803636372089386,0.002174308756366372,0.5331988334655762,0.7966585159301758,0.0031481138430535793,0.4957773685455322,0.8342083692550659,0.0068617588840425014,0.5346276760101318,0.8325302600860596,0.005421786103397608,0.5347204208374023,0.8087525963783264,0.0068235937505960464,0.5209336280822754,0.8019899129867554,0.007940956391394138,0.49210241436958313,0.8369166851043701,0.011530591174960136,0.5215652585029602,0.8311857581138611,0.011225140653550625,0.5214908123016357,0.8156765699386597,0.013541051186621189,0.5102092623710632,0.8117724061012268,0.015707675367593765
900.0000000000003,0.4265429377555847,0.7687250971794128,-1.5237809236623434e-07,0.4657767117023468,0.7226343750953674,-0.016729027032852173,0.5069148540496826,0.7317827939987183,-0.018937453627586365,0.5359533429145813,0.7612902522087097,-0.016837917268276215,0.5549623966217041,0.7771041393280029,-0.011653098277747631,0.5116477012634277,0.7886802554130554,-0.014833717606961727,0.5585880279541016,0.8114137649536133,-0.01674092374742031,0.5602002143859863,0.7815755009651184,-0.016109898686408997,0.546751856803894,0.7687963247299194,-0.014577285386621952,0.5022740960121155,0.8122180700302124,-0.004552528262138367,0.5440387725830078,0.8142613172531128,-0.004396585747599602,0.544735848903656,0.7869403958320618,-0.0019709100015461445,0.5323342084884644,0.7789870500564575,-0.0005253978306427598,0.4946357011795044,0.8209258913993835,0.004613582976162434,0.5313146710395813,0.8127781748771667,0.003483784617856145,0.5309857130050659,0.7910824418067932,0.005252454429864883,0.5185486674308777,0.7846465110778809,0.0061837900429964066,0.4912671446800232,0.8225135207176208,0.012770397588610649,0.5203602910041809,0.8130193948745728,0.011280435137450695,0.5197691321372986,0.7991023659706116,0.012841952964663506,0.5092935562133789,0.7956942319869995,0.014457693323493004
933.3333333333337,0.4287632703781128,0.7571406960487366,-1.19907625162341e-07,0.46715009212493896,0.7123802304267883,-0.018411222845315933,0.509704053401947,0.7231699228286743,-0.019744575023651123,0.538958728313446,0.752068817615509,-0.015666663646697998,0.5587206482887268,0.7687939405441284,-0.008340664207935333,0.513137936592102,0.7790437340736389,-0.016393233090639114,0.5586687922477722,0.8055453300476074,-0.015145155601203442,0.5644199848175049,0.7772142291069031,-0.01146646123379469,0.5548837184906006,0.7620540857315063,-0.007839823141694069,0.5026500225067139,0.8019492626190186,-0.003873602719977498,0.543838381767273,0.8065242171287537,0.00022601055388804525,0.5478130578994751,0.7800033688545227,0.005010021850466728,0.5382323861122131,0.7695054411888123,0.007565972860902548,0.4940069913864136,0.8092795014381409,0.007648342289030552,0.5299083590507507,0.8012304306030273,0.009894846938550472,0.5315008759498596,0.7808566689491272,0.012106474488973618,0.5218756794929504,0.7735971808433533,0.012633100152015686,0.4902305603027344,0.809951901435852,0.01807640865445137,0.5186417698860168,0.8003237843513489,0.018678903579711914,0.5194254517555237,0.7868558168411255,0.020273199304938316,0.5108599662780762,0.7825362086296082,0.02147294022142887
966.6666666666671,0.4348008632659912,0.7448105216026306,-1.18274911642402e-07,0.47337305545806885,0.700697660446167,-0.020354466512799263,0.5178683996200562,0.7120826244354248,-0.020484155043959618,0.5469793677330017,0.7399212121963501,-0.014216512441635132,0.5670480132102966,0.7552024126052856,-0.00463646836578846,0.5224089622497559,0.7672797441482544,-0.016674157232046127,0.5673245191574097,0.7914547920227051,-0.014550837688148022,0.5737612843513489,0.7645125985145569,-0.011068427003920078,0.5658917427062988,0.7480830550193787,-0.007509348448365927,0.5111408233642578,0.7903299927711487,-0.0021085392218083143,0.5507261753082275,0.7926308512687683,0.0038194572553038597,0.5552592277526855,0.7652772068977356,0.008581371046602726,0.5466980934143066,0.7518454790115356,0.01094269659370184,0.501956045627594,0.7970299124717712,0.011229748837649822,0.5360887050628662,0.7857856750488281,0.014900216832756996,0.5380308628082275,0.7645995020866394,0.016339031979441643,0.5301938056945801,0.7553789019584656,0.01608816534280777,0.4973590075969696,0.7973310351371765,0.02336321957409382,0.5247148871421814,0.7850385904312134,0.024722497910261154,0.5255734324455261,0.7712498903274536,0.025988027453422546,0.5182002782821655,0.7660708427429199,0.026880798861384392
1000.0000000000005,0.44179198145866394,0.7409194707870483,-1.3740059046085662e-07,0.48071882128715515,0.6978833079338074,-0.019142981618642807,0.5246226787567139,0.709344744682312,-0.020034613087773323,0.5557042956352234,0.73536217212677,-0.01531198900192976,0.5773137807846069,0.7509056329727173,-0.007370862644165754,0.5287353992462158,0.764654278755188,-0.015432002954185009,0.5745871663093567,0.7900683879852295,-0.01415626984089613,0.579630970954895,0.7614891529083252,-0.010631024837493896,0.5703916549682617,0.7448282837867737,-0.00687773060053587,0.5185098052024841,0.7882393598556519,-0.0017929618479683995,0.5578016638755798,0.7883389592170715,0.002627852838486433,0.5604404807090759,0.7605151534080505,0.007039922755211592,0.5512256026268005,0.7491486072540283,0.009479238651692867,0.5099307894706726,0.7958837151527405,0.010787446983158588,0.5439140200614929,0.7829145193099976,0.013957450166344643,0.5444630980491638,0.7623580098152161,0.016159145161509514,0.5353167057037354,0.754111647605896,0.016555489972233772,0.5063647031784058,0.7961929440498352,0.02221626602113247,0.533432126045227,0.7814921736717224,0.02381056919693947,0.5338117480278015,0.7679929137229919,0.025491168722510338,0.5264471769332886,0.7634820938110352,0.026792848482728004
1033.3333333333337,0.44114652276039124,0.7409618496894836,-1.2963501205831562e-07,0.4800493121147156,0.6989704370498657,-0.020205385982990265,0.5232160091400146,0.7091317772865295,-0.021705850958824158,0.5545837879180908,0.7347331643104553,-0.017175933346152306,0.5755093097686768,0.7509201169013977,-0.009440802969038486,0.5261785387992859,0.7657102346420288,-0.02000170759856701,0.574251115322113,0.7899618744850159,-0.017635222524404526,0.5817385315895081,0.7646830081939697,-0.011760156601667404,0.5737747550010681,0.7475953102111816,-0.0062289005145430565,0.5168368816375732,0.789027750492096,-0.005624990910291672,0.5560701489448547,0.7861509919166565,-0.0005587062332779169,0.5596554279327393,0.760028600692749,0.00496421754360199,0.5512433052062988,0.7475183606147766,0.008255010470747948,0.5088350176811218,0.7959166169166565,0.00807685125619173,0.5402982234954834,0.7786522507667542,0.011980235576629639,0.5409793853759766,0.7605844736099243,0.014180329628288746,0.5322396755218506,0.7532675266265869,0.014489643275737762,0.5053433775901794,0.7953513860702515,0.020587624981999397,0.530346691608429,0.7797057628631592,0.02261580526828766,0.5301953554153442,0.766248345375061,0.024581564590334892,0.5228328108787537,0.7606719136238098,0.026202555745840073
1066.666666666667,0.44747909903526306,0.7484007477760315,-1.6855318563102628e-07,0.4904237985610962,0.7034506797790527,-0.013210926204919815,0.5312461256980896,0.7162812948226929,-0.015332135371863842,0.5591849684715271,0.7468940615653992,-0.014871650375425816,0.5772266983985901,0.7639180421829224,-0.011394129134714603,0.5346361994743347,0.7683729529380798,-0.011140285059809685,0.5829917192459106,0.7907278537750244,-0.014966826885938644,0.5761659741401672,0.7623956799507141,-0.015366307459771633,0.5576647520065308,0.7537416815757751,-0.014282947406172752,0.5265438556671143,0.7932816743850708,-0.0041483305394649506,0.5716938972473145,0.7982689142227173,-0.0070810685865581036,0.5671734809875488,0.7716655731201172,-0.005442033521831036,0.5515216588973999,0.7673653960227966,-0.0033233140129595995,0.5195920467376709,0.8043650984764099,0.0017255193088203669,0.5591710209846497,0.7978323101997375,-0.0025145953986793756,0.5548123121261597,0.7761027216911316,6.331359327305108e-05,0.5393648147583008,0.7724794745445251,0.0027876850217580795,0.5166516900062561,0.807312548160553,0.006849045865237713,0.5486626625061035,0.7971113920211792,0.003784967353567481,0.5447352528572083,0.7824156284332275,0.00653142249211669,0.5317118167877197,0.7804675102233887,0.009610424749553204
1100.0000000000002,0.46150556206703186,0.7608106732368469,-4.005725884326239e-08,0.5006831884384155,0.7590758800506592,0.00661545479670167,0.5345301032066345,0.7847636938095093,0.0055517470464110374,0.5576261878013611,0.8095306754112244,0.0013996161287650466,0.5724388957023621,0.8277813196182251,-0.0016558655770495534,0.5517611503601074,0.8025748133659363,0.0037342063151299953,0.5806383490562439,0.8491517901420593,-0.005746971350163221,0.5770423412322998,0.8494222164154053,-0.012370172888040543,0.5648328065872192,0.8415098190307617,-0.014451776631176472,0.5460437536239624,0.806829571723938,-0.0032100635580718517,0.5763831734657288,0.8498290777206421,-0.007077243644744158,0.5731986165046692,0.8506249785423279,-0.009596091695129871,0.5613012909889221,0.846393346786499,-0.011030120775103569,0.5350264310836792,0.8116288781166077,-0.010233196429908276,0.5661612749099731,0.8506200909614563,-0.012516223825514317,0.5609209537506104,0.8503930568695068,-0.00939128641039133,0.548331618309021,0.8444315195083618,-0.007050317246466875,0.5211694240570068,0.814379870891571,-0.01691797748208046,0.5444043278694153,0.8458297848701477,-0.015591315925121307,0.5409491658210754,0.8490928411483765,-0.009475799277424812,0.5300607681274414,0.8450450301170349,-0.004542374983429909
